Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,90.97200000000001,NA,NA,0.0105,0.6036989872846147,0.07219248358516525,0.2346207279799944,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,12.943,NA,NA,0.01,0.6036891752544976,0.07085418441646552,0.2915193924751882,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,68.607,NA,NA,0.01,0.6036878474155679,0.06585581216370527,0.22747343785083318,20,Random
RF,Spearman_R,base_training,Spectra,NA,55,NA,NA,NA,NA,NA,0.6036851471904306,0.04388772003409579,0.20828007779938879,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,37.303,NA,NA,0.0105,0.603615621300488,0.06459558194666394,0.20872464573492633,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,127.575,NA,NA,0.011,0.6036087167136946,0.07731336790104365,0.26079466518477357,20,Random
RF,Spearman_R,base_training,Spectra,NA,77,NA,NA,NA,NA,NA,0.603607354171123,0.04711189668766327,0.2216726868574604,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,102.48700000000001,NA,NA,0.0105,0.6035906319954536,0.07204244909668098,0.24990275076410118,20,Random
RF,Spearman_R,base_training,Spectra,NA,93,NA,NA,NA,NA,NA,0.6035716754495416,0.04673120053491107,0.2269519310919701,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,89.383,NA,NA,0.0105,0.6035489459923957,0.07173405624727902,0.23556543484301196,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,36.288000000000004,NA,NA,0.01,0.603544764483416,0.0712127945665067,0.22539594331758833,20,Random
RF,Spearman_R,base_training,Spectra,NA,132,NA,NA,NA,NA,NA,0.603526787195915,0.04325034477681502,0.20783550986385108,20,Random
RF,Spearman_R,base_training,Spectra,NA,120,NA,NA,NA,NA,NA,0.6034392519397991,0.047260671279697665,0.21811614337315927,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,71.407,NA,NA,0.01,0.6034266632902097,0.065862546220998,0.23219704551065867,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,86.247,NA,NA,0.0105,0.6034155783911139,0.07086107477301794,0.2340094470686302,20,Random
RF,Spearman_R,base_training,Spectra,NA,56,NA,NA,NA,NA,NA,0.6034128563169652,0.0467785509322439,0.21294804112253402,20,Random
RF,Spearman_R,base_training,Spectra,NA,70,NA,NA,NA,NA,NA,0.6034114681809403,0.04375048790838049,0.21739372047791056,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,94.19200000000001,NA,NA,0.0105,0.6033989027314495,0.07228880549036079,0.23845512642400662,20,Random
RF,Spearman_R,base_training,Spectra,NA,45,NA,NA,NA,NA,NA,0.6033767208892801,0.04390062898309496,0.21861628230063912,20,Random
RF,Spearman_R,base_training,Spectra,NA,73,NA,NA,NA,NA,NA,0.6033410623182004,0.04511443000932282,0.21100305640455685,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,84.7,NA,NA,0.0105,0.6033058272454291,0.0709277387590847,0.23695470964156723,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,81.648,NA,NA,0.0105,0.6033016605984095,0.07048801208742832,0.2335648791330926,20,Random
RF,Spearman_R,base_training,Spectra,NA,78,NA,NA,NA,NA,NA,0.6032975511216832,0.042691949171328285,0.20133370380661297,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,83.167,NA,NA,0.0105,0.6032710962440213,0.07074558068119308,0.2353987218671853,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,95.82300000000001,NA,NA,0.0105,0.6032655343581179,0.07250216152669518,0.2407335370936371,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,92.575,NA,NA,0.0105,0.6032488609760005,0.07266965893324855,0.24073353709363715,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,35.287,NA,NA,0.01,0.6032474590974878,0.07112374076838578,0.2275632120033343,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,2.527,NA,NA,0.01,0.6031405267251986,0.06316568833825999,0.20183384273409288,20,Random
RF,Spearman_R,base_training,Spectra,NA,141,NA,NA,NA,NA,NA,0.6031252746772509,0.04685229715610272,0.21378160600166718,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,125.69200000000001,NA,NA,0.011,0.6031141334185143,0.07654575415709927,0.2565156988052237,20,Random
RF,Spearman_R,base_training,Spectra,NA,117,NA,NA,NA,NA,NA,0.6031113982967227,0.047773517066709514,0.24351208669074753,20,Random
RF,Spearman_R,base_training,Spectra,NA,57,NA,NA,NA,NA,NA,0.6031002733282385,0.04634417373608942,0.22900805779383165,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,26.908,NA,NA,0.0105,0.6030932730458631,0.0630575226052485,0.23045290358432907,20,Random
RF,Spearman_R,base_training,Spectra,NA,69,NA,NA,NA,NA,NA,0.6030891444995048,0.04690313147536931,0.22500694637399282,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,38.332,NA,NA,0.0105,0.6030793587190836,0.06514058259956718,0.20833564879133093,20,Random
RF,Spearman_R,base_training,Spectra,NA,91,NA,NA,NA,NA,NA,0.6030599718325711,0.04603884459808113,0.22011669908307868,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,100.8,NA,NA,0.0105,0.6030376990429264,0.07164018182183432,0.24895804390108361,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,80.143,NA,NA,0.0105,0.6030363118719637,0.07057666471681955,0.2355098638510698,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,14.812000000000001,NA,NA,0.01,0.6030264995716292,0.07049949811246793,0.27562587183370235,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,0.5670000000000001,NA,NA,0.01,0.6030140528634093,0.07085498287156375,0.26367756504301587,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,26.047,NA,NA,0.0105,0.6030001872529769,0.06289371442629686,0.22995276465684922,20,Random
RF,Spearman_R,base_training,Spectra,NA,127,NA,NA,NA,NA,NA,0.6029756721023735,0.041653412554854205,0.2057238121700472,20,Random
RF,Spearman_R,base_training,Spectra,NA,67,NA,NA,NA,NA,NA,0.6029293765272825,0.046465691470059495,0.2228396776882468,20,Random
RF,Spearman_R,base_training,Spectra,NA,100,NA,NA,NA,NA,NA,0.6029182736008222,0.04602636367928555,0.21822728535704367,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,3.388,NA,NA,0.01,0.6029139594922764,0.06838463394081983,0.31377600362174757,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,39.375,NA,NA,0.0105,0.6029098662672,0.06614393813557848,0.2176715754376216,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,40.432,NA,NA,0.0105,0.6029043077397135,0.06695489798513224,0.22233953876076695,20,Random
RF,Spearman_R,base_training,Spectra,NA,88,NA,NA,NA,NA,NA,0.6028904813494147,0.0428888738342588,0.20944706863017515,20,Random
RF,Spearman_R,base_training,Spectra,NA,76,NA,NA,NA,NA,NA,0.6028710406896285,0.046280181103315964,0.22278410669630455,20,Random
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,0.17500000000000002,1.6,0.09100000000000001,NA,0.6027709490170053,0.07258469251787819,0.29613781606001666,20,Random
RF,Spearman_R,base_training,Spectra,NA,59,NA,NA,NA,NA,NA,0.6027436497194432,0.04330015641106372,0.20966935259794384,20,Random
RF,Spearman_R,base_training,Spectra,NA,71,NA,NA,NA,NA,NA,0.6026765412141659,0.04550737916904097,0.22156154487357604,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,54.208,NA,NA,0.0105,0.6026750746764761,0.07092130862392043,0.23528757988330096,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,24.367,NA,NA,0.0105,0.6026459147869677,0.064095865534598645,0.2335093081411504,20,Random
RF,Spearman_R,base_training,Spectra,NA,60,NA,NA,NA,NA,NA,0.6026422430239182,0.04713091785480479,0.23089747151986656,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,50.575,NA,NA,0.0105,0.6026417366750075,0.06923583423892529,0.22745207001944995,20,Random
RF,Spearman_R,base_training,Spectra,NA,112,NA,NA,NA,NA,NA,0.6026098467206342,0.048247645366810976,0.23728813559322037,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,51.772,NA,NA,0.0105,0.6025806068467588,0.07014078601133017,0.2318977493748265,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,25.2,NA,NA,0.0105,0.6025792338043089,0.06386155534901373,0.2341205890525146,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,72.828,NA,NA,0.01,0.602579205508681,0.06582765124482699,0.2318636187869556,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,3.087,NA,NA,0.01,0.602559810052415,0.06357991815828895,0.20344540150041668,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,27.783,NA,NA,0.0105,0.6025514623596455,0.06268155332547119,0.2341761600444569,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,131.383,NA,NA,0.0135,0.6025431131227764,0.0712837234678505,0.24836802119002038,20,Random
RF,Spearman_R,base_training,Spectra,NA,53,NA,NA,NA,NA,NA,0.6025320581406134,0.04424536922941177,0.20700194498471808,20,Random
RF,Spearman_R,base_training,Spectra,NA,52,NA,NA,NA,NA,NA,0.6025310971797844,0.04416060901951812,0.2116143373159211,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,123.82300000000001,NA,NA,0.011,0.6025292453506044,0.07758146407841482,0.2614059460961379,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,49.392,NA,NA,0.0105,0.6025069776564889,0.06850304128149973,0.22622950819672139,20,Random
RF,Spearman_R,base_training,Spectra,NA,66,NA,NA,NA,NA,NA,0.6025028767881185,0.04491949523380652,0.2144484579049737,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,41.503,NA,NA,0.0105,0.6024889147486567,0.06770919273226701,0.22417338149485977,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,99.127,NA,NA,0.0105,0.6024764274692158,0.07203662079888798,0.24406779661016947,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,3.388,NA,NA,0.0195,0.6024737235382391,0.06292651339198706,0.22350652959155332,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,130,NA,NA,NA,NA,0.6024667148791227,0.07686300184905626,0.2564601278132816,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,97.468,NA,NA,0.0105,0.6023736205164828,0.07180383133385013,0.2414003889969436,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,0.7000000000000001,NA,NA,0.01,0.6023652613201703,0.06892411261440395,0.2582871795966717,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,78.652,NA,NA,0.0105,0.6023472299891781,0.07083792237083728,0.23823284245623794,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,75.712,NA,NA,0.0105,0.6023458426252031,0.06876475653352916,0.23123089747151993,20,Random
RF,Spearman_R,base_training,Spectra,NA,80,NA,NA,NA,NA,NA,0.6023389475732257,0.04224119833225478,0.19961100305640456,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,0.01,0.602338917424678,0.06347801915752509,0.20072242289524866,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,15.463000000000001,NA,NA,0.01,0.6023346386374141,0.07091893579087653,0.27184699883068975,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,48.223,NA,NA,0.0105,0.6023110902766162,0.06884604591083474,0.22945262572936936,20,Random
RF,Spearman_R,base_training,Spectra,NA,97,NA,NA,NA,NA,NA,0.6023028226068164,0.04536548557985065,0.21844956932481246,20,Random
RF,Spearman_R,base_training,Spectra,NA,75,NA,NA,NA,NA,NA,0.6022990748740591,0.04724176977281984,0.22950819672131145,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,55.447,NA,NA,0.0105,0.6022874640931909,0.07067785387479882,0.23139761044734647,20,Random
RF,Spearman_R,base_training,Spectra,NA,92,NA,NA,NA,NA,NA,0.6022764322725241,0.04547263057187128,0.23078632953598227,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,133.308,NA,NA,0.0135,0.6021888496511484,0.07135444562445284,0.24950721069781312,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,42.588,NA,NA,0.0105,0.602180498213937,0.06742731401413429,0.22172825784940264,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,7,NA,NA,NA,NA,0.6021763211056417,0.06985059578194389,0.30010503236719677,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,4.032,NA,NA,0.0205,0.6021708597020294,0.06153095214209658,0.21950541817171443,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,116,NA,NA,NA,NA,0.6021679814807934,0.08298100814273693,0.27454199082089414,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,28.672,NA,NA,0.0105,0.6021624703957718,0.06247663395080047,0.23612114476243418,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,16.128,NA,NA,0.01,0.6021623697204681,0.07016882329962229,0.2594545495039468,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,3.388,NA,NA,0.01,0.6021527545244667,0.06246615295494804,0.19911086412892487,20,Random
RF,Spearman_R,base_training,Spectra,NA,50,NA,NA,NA,NA,NA,0.6021513903605904,0.05199852048415603,0.24929146985273692,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,77.175,NA,NA,0.0105,0.6021443983777512,0.0698576805067493,0.2324534592942485,20,Random
RF,Spearman_R,base_training,Spectra,NA,140,NA,NA,NA,NA,NA,0.6021263824105515,0.044034698440020226,0.20255626562934148,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,74.263,NA,NA,0.0105,0.6021249506923111,0.06804617896415,0.22806335093081415,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,47.068,NA,NA,0.0105,0.6020749162244339,0.06839048431134054,0.23228674631842178,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,33.327,NA,NA,0.01,0.602058246316541,0.07052497948478471,0.22867463184217834,20,Random
RF,Spearman_R,base_training,Spectra,NA,86,NA,NA,NA,NA,NA,0.6020513662037288,0.045216238313517496,0.2209502639622118,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,52.983000000000004,NA,NA,0.0105,0.6020221180689197,0.07049815996899758,0.2353431508752432,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,44.800000000000004,NA,NA,0.0105,0.6019415484301397,0.06795416428422806,0.22722978605168104,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,134,NA,NA,NA,NA,0.6019110482330962,0.07961478016364916,0.3278132814670742,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,29.575,NA,NA,0.0105,0.6017832010586396,0.06140100971611098,0.23723256460127823,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,43.687,NA,NA,0.0105,0.6017553839086236,0.06724985441013752,0.22422895248680197,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,72.828,NA,NA,0.0105,0.6017470670206442,0.06743064171951745,0.22789663795498755,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,74.263,NA,NA,0.01,0.601740084958646,0.06555341012105179,0.23091892504878603,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,57.967,NA,NA,0.0105,0.601702576102486,0.07132552194408444,0.2340650180605724,20,Random
RF,Spearman_R,base_training,Spectra,NA,85,NA,NA,NA,NA,NA,0.6016971074802074,0.04698444045486815,0.22345095859961106,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,45.927,NA,NA,0.0105,0.6016886968267707,0.06816725764198288,0.23139761044734652,20,Random
RF,Spearman_R,base_training,Spectra,NA,51,NA,NA,NA,NA,NA,0.6016753245948111,0.04769424651321659,0.2321200333425953,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,56.7,NA,NA,0.0105,0.601656732485392,0.07111623957196123,0.23334259516532369,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,3,NA,NA,NA,NA,0.6016275219880144,0.08177298459805937,0.3000772750510461,20,Random
RF,Spearman_R,base_training,Spectra,NA,32,NA,NA,NA,NA,NA,0.6016137606429176,0.048709746230688966,0.24868018894137267,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,0.01,0.6016109373530302,0.0622641136699428,0.19849958321756045,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,34,NA,NA,NA,NA,0.601599855542134,0.0772920584158735,0.28946929702695195,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,34.300000000000004,NA,NA,0.01,0.6015358735879351,0.07083486057603343,0.22622950819672133,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,5.488,NA,NA,0.01,0.6015053471797984,0.06000572864889493,0.1966657404834677,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,16.807,NA,NA,0.01,0.6014955134936824,0.07066390756135232,0.2631778630957653,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,4.375,NA,NA,0.01,0.6014914512664084,0.06374030816928897,0.20500138927479855,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,3.087,NA,NA,0.01,0.6013329563175746,0.0699252140530181,0.3202501604498175,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,135.247,NA,NA,0.0135,0.6012733156094746,0.07159583980866467,0.24797899954082886,20,Random
RF,Spearman_R,base_training,Spectra,NA,49,NA,NA,NA,NA,NA,0.601226131337423,0.045393909529356874,0.21128091136426785,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,4.032,NA,NA,0.01,0.6012233271171675,0.06314515382871773,0.19966657404834687,20,Random
RF,Spearman_R,base_training,Spectra,NA,48,NA,NA,NA,NA,NA,0.6011932188512431,0.0447890032024265,0.2118921922756321,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,3.087,NA,NA,0.0205,0.6011553091853904,0.06004184421936522,0.18949708252292308,20,Random
RF,Spearman_R,base_training,Spectra,NA,61,NA,NA,NA,NA,NA,0.6010747004036817,0.042622355918486524,0.2162267296471242,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,60.543,NA,NA,0.0105,0.6010718454597495,0.07263418730744901,0.24173381494859686,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,6.3,NA,NA,0.01,0.6010691110714051,0.06066198298211569,0.21000277854959704,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,115,NA,NA,NA,NA,0.6010537841732221,0.08511503995511803,0.27151986662961947,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,59.248000000000005,NA,NA,0.0105,0.6010510066272898,0.07193133243435199,0.23778827452070012,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,32,NA,NA,NA,NA,0.6010468849521754,0.07969460550721656,0.32164490136148927,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,32.368,NA,NA,0.01,0.6010260172450504,0.07019925030212942,0.2278966379549875,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,0.0105,0.6009954782138982,0.061093946706705454,0.22950819672131156,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,30.492,NA,NA,0.0105,0.6009718602914066,0.0611785655833363,0.2328980272297861,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,31,NA,NA,NA,NA,0.6009621549199797,0.08299651419673865,0.3204223395387608,20,Random
RF,Spearman_R,base_training,Spectra,NA,46,NA,NA,NA,NA,NA,0.6009584287660165,0.04600630590482109,0.22495137538205062,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,0.448,NA,NA,0.0105,0.600941245329149,0.0724286045864021,0.26934590195530544,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,137.20000000000002,NA,NA,0.0135,0.6009246065734687,0.07246581804896045,0.2510632185454916,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,70,NA,NA,0.0105,0.6008357011700898,0.0666424987606415,0.22656293414837458,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,139.167,NA,NA,0.0135,0.6008231904975377,0.07204912850798223,0.2487014201199279,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,118,NA,NA,NA,NA,0.6008106866962295,0.08262875074536431,0.25240344540150056,20,Random
RF,Spearman_R,base_training,Spectra,NA,34,NA,NA,NA,NA,NA,0.6008051832545016,0.04656623763810889,0.222895248680189,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,6,NA,NA,NA,NA,0.6008036672670173,0.08640775457076262,0.32983570452464617,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,5.8870000000000005,NA,NA,0.01,0.6007856963489279,0.06135219471526226,0.20844679077521538,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,7.623,NA,NA,0.01,0.6007481794248466,0.062488374809470865,0.21822728535704367,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,0.01,0.600725930645953,0.07044806848154465,0.22928591275354276,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,117,NA,NA,NA,NA,0.6007134284659497,0.08404695375090897,0.24556821339260915,20,Random
SVMR,Spearman_R,std_training,Spectra,NA,NA,NA,17.5,NA,NA,0.01,0.6006925080664207,0.07099984563451431,0.2650673486224388,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,5,NA,NA,NA,NA,0.6006898130912226,0.07437435869772048,0.2804112253403724,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,6,NA,NA,NA,NA,0.6006689508270492,0.07877036469848299,0.2828007779938872,20,Random
RF,Spearman_R,base_training,Spectra,NA,47,NA,NA,NA,NA,NA,0.6006204061355631,0.04749489169054861,0.22445123645457077,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,6.727,NA,NA,0.01,0.6005995304763244,0.06120199206060265,0.21050291747707706,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,71.407,NA,NA,0.0105,0.6005856295060077,0.06694984826507124,0.22539594331758833,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,75.712,NA,NA,0.01,0.6005578094994072,0.06513497937594376,0.22927961282656073,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,4.732,NA,NA,0.01,0.6005411864935443,0.061749640029979,0.19083078632953598,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,131,NA,NA,NA,NA,0.600523115672201,0.07394656313081574,0.2460683523200889,20,Random
RF,Spearman_R,base_training,Spectra,NA,58,NA,NA,NA,NA,NA,0.6004967747491007,0.04517280580864808,0.21528202278410669,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,5.103,NA,NA,0.01,0.6004633882242975,0.06053526254003961,0.19616560155598772,20,Random
RF,Spearman_R,base_training,Spectra,NA,36,NA,NA,NA,NA,NA,0.6004523066064138,0.047860338438564784,0.2397332592386775,20,Random
RF,Spearman_R,base_training,Spectra,NA,30,NA,NA,NA,NA,NA,0.6004370348711943,0.04703554909302077,0.2220061128091137,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,132,NA,NA,NA,NA,0.6004258706053713,0.07710586342508746,0.26385106974159495,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,68.607,NA,NA,0.0105,0.600385575826538,0.06580426124068195,0.22545151430953048,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,67.228,NA,NA,0.0105,0.6003647340216863,0.06624254004410095,0.2222839677688248,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,8.092,NA,NA,0.01,0.600321669147202,0.061748175826767594,0.21900527924423457,20,Random
RF,Spearman_R,base_training,Spectra,NA,43,NA,NA,NA,NA,NA,0.6002953212756529,0.04698167822895206,0.21922756321200343,20,Random
RF,Spearman_R,base_training,Spectra,NA,31,NA,NA,NA,NA,NA,0.6002216908115005,0.04640288250058909,0.2160600166712977,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,0.448,NA,NA,0.011,0.6001563444232078,0.07216149886946496,0.3081411503195333,20,Random
RF,Spearman_R,base_training,Spectra,NA,27,NA,NA,NA,NA,NA,0.6001063848441686,0.04602117055060128,0.2338427340928037,20,Random
SVMR,Spearman_R,sq_training,Spectra,NA,NA,NA,77.175,NA,NA,0.01,0.6000896217498557,0.06556081906085964,0.23128019324207622,20,Random
RF,Spearman_R,base_training,Spectra,NA,40,NA,NA,NA,NA,NA,0.6000396844830578,0.04782868100931001,0.2216726868574604,20,Random
SVMR,Spearman_R,max_training,Spectra,NA,NA,NA,7.168,NA,NA,0.01,0.600011866020557,0.06259467768903648,0.21105862739649905,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,64.512,NA,NA,0.0105,0.5999590656260982,0.06599195684103881,0.22472909141428182,20,Random
PLS,Spearman_R,max_training,Spectra,NA,NA,27,NA,NA,NA,NA,0.5999132336669574,0.07931144001075599,0.2667407613225896,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,32.368,NA,NA,0.0105,0.5998826653365124,0.06257883093517129,0.23178660739094203,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,5,NA,NA,NA,NA,0.5998715278222178,0.0769905102108644,0.2942484023339818,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,0.007,NA,NA,NA,0.5998381827178902,0.07132922861897222,0.26585162545151436,20,Random
RF,Spearman_R,abs_training,Spectra,NA,66,NA,NA,NA,NA,NA,0.5998006773359548,0.06553119216867677,0.24859006659437777,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,65.863,NA,NA,0.0105,0.5997784629132806,0.06628110482452898,0.22684078910808564,20,Random
RF,Spearman_R,base_training,Spectra,NA,41,NA,NA,NA,NA,NA,0.5997618614862117,0.044995863168448585,0.22178382884134484,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,63.175000000000004,NA,NA,0.0105,0.5996867627472573,0.06645221571072488,0.22422895248680197,20,Random
SVMR,Spearman_R,abs_training,Spectra,NA,NA,NA,61.852000000000004,NA,NA,0.0105,0.5996770378043661,0.06649025709230208,0.22456237843845528,20,Random
RF,Spearman_R,abs_training,Spectra,NA,50,NA,NA,NA,NA,NA,0.5996006082154874,0.06962730261105039,0.2685681049408327,20,Random
RF,Spearman_R,abs_training,Spectra,NA,137,NA,NA,NA,NA,NA,0.5995742206991773,0.0665142855902285,0.2475066434071455,20,Random
SVMR,Spearman_R,base_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,0.0205,0.5994089853785587,0.05853251147142977,0.19038621839399844,20,Random
