Model,Metric,dataset,Data,Intercept,Mtry,Ncomp,C,Mean_Degree,Mean_Scale,Mean_Sigma,Mean_Performance,Std_Dev_Performance,Range_Performance,N,Splitting
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,12.943,1,0.1,NA,0.7078060067306191,0.05269526474081763,0.19244234509586,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,32.368,NA,NA,NA,0.7077643424607651,0.05238344465084568,0.15393164767991108,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,33.327,NA,NA,NA,0.7077490593764124,0.05265687996478578,0.1568213392609058,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,76,NA,NA,NA,NA,0.7077087861377706,0.07206859835340304,0.3197117436755509,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,73,NA,NA,NA,NA,0.7075629260071088,0.07589631045983063,0.3405786291464279,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,43,NA,NA,NA,NA,0.7075629241541891,0.07983081808710825,0.3532763031799951,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,15.463000000000001,NA,NA,NA,0.7075170758275908,0.08306470455606363,0.31454355649943944,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,46,NA,NA,NA,NA,0.7074976443165957,0.07915968119653001,0.3526651288115137,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,44,NA,NA,NA,NA,0.707362869200837,0.07747714818173092,0.344634989613411,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,1.183,NA,NA,NA,0.7072711364157065,0.05205881515623441,0.18521811614337313,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,11.767,1,0.1,NA,0.7072683567080346,0.05208492101579807,0.18632953598221735,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,31.423000000000002,NA,NA,NA,0.707237803741382,0.05183252562595668,0.15215337593776046,20,Random
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,3.087,NA,NA,NA,0.7071155402246354,0.061742070959363377,0.26023895526535157,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,75,NA,NA,NA,NA,0.7069057936037418,0.07303947663447662,0.340272999113419,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,56,NA,NA,NA,NA,0.7068599698283297,0.08612165566788044,0.3572220134588644,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.7068126555044766,0.05857795034867788,0.23606557377049187,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,77,NA,NA,NA,NA,0.7067126767827502,0.0734319678777771,0.31951730040531934,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,30.492,NA,NA,NA,0.7066140185654797,0.05215027868800724,0.1558210614059461,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,4.032,NA,NA,NA,0.7065348023590827,0.058814324373805106,0.21928313420394563,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,20,NA,NA,NA,NA,0.7065195672190273,0.07163273827449045,0.35097068103347584,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,3.7030000000000003,1.3,0.07300000000000001,NA,0.7065111558321432,0.058886607020636396,0.22261739372047806,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,29.575,NA,NA,NA,0.7065042684234596,0.052044891815097645,0.1553209224784663,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,4.375,1.25,0.0775,NA,0.706237465743737,0.06086267975066184,0.23562100583495427,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,28.672,NA,NA,NA,0.7061805655231753,0.0514634451480809,0.15070853014726315,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,4.032,1.25,0.0775,NA,0.7060526997809192,0.061173902428516766,0.22717421505973878,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,81,NA,NA,NA,NA,0.705999979641045,0.07425544377764963,0.33557734950271156,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,18,NA,NA,NA,NA,0.7059721643439487,0.06448849789935131,0.29458182828563495,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,11.200000000000001,1,0.1,NA,0.7058943621372475,0.05152939390659857,0.1821061405946096,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,27.783,NA,NA,NA,0.705886037258552,0.050668181534162735,0.14781883856626843,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,58,NA,NA,NA,NA,0.7057777290258308,0.08789573631114042,0.3790615877754232,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,16.128,NA,NA,NA,0.70576103051349,0.08328575153913145,0.32060080774598776,20,Random
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,NA,0.7056845811601345,0.061948793205828544,0.25957210336204506,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,26.908,NA,NA,NA,0.7055220467981006,0.05080142240501027,0.14781883856626843,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,25.2,NA,NA,NA,0.7055151017172914,0.05092016978567558,0.14998610725201456,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,19,NA,NA,NA,NA,0.705506774985676,0.06548652236234341,0.29369269241455953,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,26.047,NA,NA,NA,0.7054678645598232,0.050730811372517164,0.14837454848569043,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,88,NA,NA,NA,NA,0.7054345503760934,0.07696062469981456,0.3450799698235819,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,60,NA,NA,NA,NA,0.7054081684571447,0.08653920068661751,0.38181231983649244,20,Random
PLS,Spearman_R,max_training,Spectra,NA,NA,18,NA,NA,NA,NA,0.705395637093656,0.07062855046522087,0.33699433452237504,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,3.7030000000000003,NA,NA,NA,0.7053719833480502,0.05704298087742833,0.20666851903306482,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,22,NA,NA,NA,NA,0.7051747357031531,0.07427098203892642,0.3421069198245493,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,10.647,1,0.1,NA,0.7051149736674153,0.050324544160678455,0.181939427618783,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,79,NA,NA,NA,NA,0.7051038997314277,0.07158887845125814,0.3198507093718752,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,24.367,NA,NA,NA,0.7050066261373553,0.05093082885720791,0.14859683245345934,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,20,NA,NA,NA,NA,0.7049385642759404,0.0626358635279215,0.2647402056126703,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,23.548000000000002,NA,NA,NA,0.7046787570918839,0.050420523060734225,0.14765212559044172,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,10.108,1,0.1,NA,0.7046592939268437,0.05154859507061011,0.18871908863573228,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,1.008,NA,NA,NA,0.7046287296882631,0.05144985131902842,0.18871908863573228,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,80,NA,NA,NA,NA,0.7046148761604112,0.07307543796127715,0.32507439342314093,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,78,NA,NA,NA,NA,0.7046065376550353,0.07267121186001842,0.3097368189483388,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,17,NA,NA,NA,NA,0.7045953822291835,0.06406663066732105,0.29508196721311475,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,53,NA,NA,NA,NA,0.7044870941469641,0.07960337111169585,0.33710515456146156,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,61,NA,NA,NA,NA,0.7044495704288439,0.0872853619158107,0.3876472886593718,20,Random
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,2.527,NA,NA,NA,0.704202218291146,0.061296232691282274,0.2531814392886913,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,89,NA,NA,NA,NA,0.7041466937380039,0.08588610426037566,0.3636963671596525,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,3.087,1.35,0.07300000000000001,NA,0.7041257677411134,0.05776829618316657,0.23123089747151993,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,22.743000000000002,NA,NA,NA,0.7039632781193697,0.05011656350653905,0.15054181717143644,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.7039410770145558,0.08377880348053579,0.32004508238556817,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,3.388,NA,NA,NA,0.7039035137288796,0.056259516799357145,0.2162823006390665,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,54,NA,NA,NA,NA,0.7038119080231585,0.08019845050768085,0.3361048805667511,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,21.952,NA,NA,NA,0.7037743363221387,0.05005732981985416,0.14642956376771332,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,9.583,1,0.1,NA,0.7037229209369028,0.05106450335954152,0.18638510697415955,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,82,NA,NA,NA,NA,0.7036576662295329,0.07491616741716213,0.34082882561237227,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,11,NA,NA,NA,NA,0.7036534297506021,0.07000007099885401,0.31819949986107265,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,89,NA,NA,NA,NA,0.7035909779510027,0.07415043012816976,0.33454926569245913,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,84,NA,NA,NA,NA,0.7035367999976022,0.07625324327996759,0.354860416538318,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.7035076203436171,0.0836627478811372,0.31718317437042,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,37.303,1.1,0.09100000000000001,NA,0.7034923236711865,0.06597001281244866,0.2629063628785774,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.703433960116942,0.049665711528835275,0.14826340650180603,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,83,NA,NA,NA,NA,0.7032506124000943,0.07486527977013906,0.3426348415458258,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,10,NA,NA,NA,NA,0.7031685784239666,0.06301359705795107,0.24934704084467907,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.7030838624816812,0.04980066990583218,0.14843011947763263,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,3.388,1.25,0.0775,NA,0.7030337955877093,0.057439745062656325,0.22222839677688255,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,91,NA,NA,NA,NA,0.7030255615020791,0.08739176124481769,0.3658636420217975,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.7029907804718394,0.0494846288220627,0.14692970269519312,20,Random
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,44.800000000000004,1.05,0.0955,NA,0.7029352036895231,0.07362306197116539,0.29508196721311475,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,36.288000000000004,1.1,0.09100000000000001,NA,0.7029324446727878,0.06586960041848433,0.25907196443456515,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,90,NA,NA,NA,NA,0.7028546691790124,0.08659525861769167,0.3656969429428687,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,0.252,NA,NA,NA,0.7027962442854052,0.06090144151979593,0.21922756321200343,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,3.087,NA,NA,NA,0.7026642840055879,0.05583652243922997,0.2154487357599334,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,85,NA,NA,NA,NA,0.7026157090497467,0.076406281121833,0.3524430702823083,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,59,NA,NA,NA,NA,0.7024962514131627,0.08772283139420325,0.38450753263296134,20,Random
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,2.2680000000000002,NA,NA,NA,0.7024725684068666,0.061396812831143295,0.2532925812725757,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,35.287,1.1,0.09100000000000001,NA,0.7022892077195809,0.06659446720416312,0.2641289247013059,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,34.300000000000004,1.1,0.09100000000000001,NA,0.7022419743451572,0.06560345730892482,0.25712697971658793,20,Random
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,43.687,1.05,0.0955,NA,0.7021058028324401,0.07335052626425237,0.29630452903584337,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,91,NA,NA,NA,NA,0.7020988989790942,0.07564168248585823,0.33654986849742086,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.7020252592503433,0.08337316924336578,0.31740541201519623,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,63,NA,NA,NA,NA,0.7019891642008667,0.08469327929224973,0.37436575210069584,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,92,NA,NA,NA,NA,0.7019863646515129,0.07580518345585932,0.3275195186126978,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,64,NA,NA,NA,NA,0.7018710735075385,0.08454431115675401,0.36694698337174286,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7018307337181974,0.049464223862615155,0.14776326757432623,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,2.8000000000000003,1.35,0.07300000000000001,NA,0.7017806733094445,0.058366810322900364,0.23728813559322037,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,90,NA,NA,NA,NA,0.701640440650323,0.07692690900276158,0.34310723937020227,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,66,NA,NA,NA,NA,0.7014973608449732,0.08256344572587379,0.36672475962386436,20,Random
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,42.588,1.05,0.0955,NA,0.7014125524497151,0.07330117293708212,0.29613781606001677,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,9.072000000000001,1,0.1,NA,0.7013958761724107,0.051210429382326346,0.18905251458738548,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,33.327,1.1,0.09100000000000001,NA,0.701147224259796,0.06536680398730477,0.25868296749096986,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,2.8000000000000003,NA,NA,NA,0.701120795863445,0.05519995365973989,0.21228118921922767,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,55,NA,NA,NA,NA,0.7010680765342231,0.08066523083762699,0.3542765841231544,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,62,NA,NA,NA,NA,0.7010569591318276,0.08754823436953998,0.3821457164502504,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,92,NA,NA,NA,NA,0.7009096714905972,0.08689430120778392,0.3566665312941555,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,67,NA,NA,NA,NA,0.7008346806456129,0.08128949188720852,0.3682530394932874,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,93,NA,NA,NA,NA,0.700820762226969,0.07738816062649898,0.3282975240806367,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,18.207,NA,NA,NA,0.700772102229834,0.04919215790635208,0.15148652403445395,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,32.368,1.1,0.09100000000000001,NA,0.7007568350497088,0.06501519133880114,0.2611836621283691,20,Random
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,41.503,1.05,0.0955,NA,0.7006790110712011,0.07356808315254286,0.2978605168102251,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,56,NA,NA,NA,NA,0.7004304136267052,0.08602889800802198,0.36163982895520747,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,8.575000000000001,1,0.1,NA,0.7003566945698296,0.051191612070612104,0.18388441233676023,20,Random
SVML,Spearman_R,sq_training,Spectra,NA,NA,NA,0.847,NA,NA,NA,0.7002608340489932,0.051378643057168424,0.18516254515143094,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,17.5,NA,NA,NA,0.7002497352143973,0.048946591031397084,0.15104195609891646,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,93,NA,NA,NA,NA,0.7001136179381837,0.08060848077523684,0.3374389781188005,20,Random
PLS,Spearman_R,sq_training,Spectra,NA,NA,11,NA,NA,NA,NA,0.7000510417613495,0.0686566129668114,0.30441789385940554,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,65,NA,NA,NA,NA,0.7000344511815814,0.08366591324385743,0.3643351259051126,20,Random
SVMP,Spearman_R,abs_training,Spectra,NA,NA,NA,40.432,1.05,0.0955,NA,0.7000135464546648,0.0729139276104122,0.2991942206168381,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,18.928,NA,NA,NA,0.7000052520719393,0.08268341183534254,0.31434897348818047,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,16.807,NA,NA,NA,0.6999760470175134,0.048561163069330025,0.15020839121978335,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,16.128,NA,NA,NA,0.6999524273579094,0.04841664370165765,0.14970825229230356,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,31.423000000000002,1.1,0.09100000000000001,NA,0.6998510221678818,0.06478360497977492,0.26023895526535157,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,2.527,NA,NA,NA,0.699810704690782,0.05346040153314915,0.20250069463739928,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,70,NA,NA,NA,NA,0.6997913142528401,0.08288381878039675,0.3515538062509539,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,2.527,1.35,0.07300000000000001,NA,0.6997773326805165,0.05678615294186484,0.23000833564879142,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,68,NA,NA,NA,NA,0.6996954664708266,0.08173529462424854,0.36047298944619655,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,19.663,NA,NA,NA,0.6995370632801204,0.081577711715528,0.312292808183825,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,15.463000000000001,NA,NA,NA,0.6993981040690151,0.04786935903839474,0.15131981105862735,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,8.092,1,0.1,NA,0.6993411342867596,0.05056071518175586,0.18232842456237852,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,30.492,1.1,0.09100000000000001,NA,0.6992397399440327,0.06458647838052747,0.25929424840233395,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,95,NA,NA,NA,NA,0.6992217045597786,0.07693054897389445,0.3281030097818166,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,14.812000000000001,NA,NA,NA,0.6991244178794609,0.048549588483448085,0.15332036676854688,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,94,NA,NA,NA,NA,0.6991077835244647,0.07962403758851756,0.32999242350785163,20,Random
PLS,Spearman_R,base_training,Spectra,NA,NA,21,NA,NA,NA,NA,0.6988966194296509,0.08042969206537495,0.3654190100061202,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,29.575,1.1,0.09100000000000001,NA,0.6988229567324162,0.06401441278334619,0.25879410947485415,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,69,NA,NA,NA,NA,0.6987549254827788,0.08232542838008701,0.354832494775544,20,Random
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,2.023,NA,NA,NA,0.6987076255962584,0.06015978903729978,0.2424006668519033,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,96,NA,NA,NA,NA,0.6986729377910411,0.07619382650372926,0.33499381587084953,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,99,NA,NA,NA,NA,0.6986229191501864,0.07224573438987336,0.30659701273868645,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,11.200000000000001,NA,NA,NA,0.6985534325575824,0.05014516610707153,0.16221172547929974,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,16,NA,NA,NA,NA,0.6985103659073832,0.06924073792346815,0.27996665740483473,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,86,NA,NA,NA,NA,0.6984673320693039,0.07836835959139685,0.3508870670669292,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,27.783,1.1,0.09100000000000001,NA,0.698452016057024,0.06515142529535092,0.2620727979994444,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,13.552,NA,NA,NA,0.6983881032398914,0.04964605253992697,0.15798833009169222,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,60,NA,NA,NA,NA,0.6983367691515074,0.08754899801293865,0.3726151411684614,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,94,NA,NA,NA,NA,0.698311728003324,0.07137435690360931,0.31993407165016274,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,10.647,NA,NA,NA,0.698249181396,0.04953025189935843,0.15876632397888302,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,96,NA,NA,NA,NA,0.698043608370575,0.07160707498083183,0.33621661008059056,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,28.672,1.1,0.09100000000000001,NA,0.6980130074596252,0.06445715704944459,0.25757154765212575,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,12.348,NA,NA,NA,0.6979977222907379,0.05021038161488475,0.15680436748151239,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,10.108,NA,NA,NA,0.6979574324916261,0.04978962234927675,0.16276743539872196,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,11.767,NA,NA,NA,0.6979477091314372,0.050153760584144516,0.1578602032035662,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,14.175,NA,NA,NA,0.6978351700557492,0.04883398895619989,0.15298694081689357,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,98,NA,NA,NA,NA,0.697811583825905,0.07551236322876481,0.3104591453373532,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,59,NA,NA,NA,NA,0.6978088417556645,0.08554093456403378,0.3621122275516338,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,12.943,NA,NA,NA,0.6977851616445554,0.05005714928669852,0.15482078355098639,20,Random
SVMP,Spearman_R,std_training,Spectra,NA,NA,NA,2.2680000000000002,1.35,0.07300000000000001,NA,0.69768924881734,0.05816591702933615,0.23701028063350926,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,100,NA,NA,NA,NA,0.6976462558979039,0.07210365865945602,0.31826693571549747,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,20.412,NA,NA,NA,0.6976365291020931,0.0819140161151111,0.31173708359545527,20,Random
SVML,Spearman_R,abs_training,Spectra,NA,NA,NA,2.2680000000000002,NA,NA,NA,0.6975642360888914,0.05228644994224061,0.19766601833842734,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,98,NA,NA,NA,NA,0.6974753907509929,0.07110155818573476,0.3336324844524651,20,Random
PLS,Spearman_R,abs_training,Spectra,NA,NA,21,NA,NA,NA,NA,0.6974281447149512,0.08064444635209489,0.36936451646382223,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,7.623,1,0.1,NA,0.6972294333889488,0.04966956207250267,0.17354820783550984,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,9.583,NA,NA,NA,0.6971849968617043,0.049681085557078924,0.16137816060016674,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,61,NA,NA,NA,NA,0.697161447999074,0.08944429888080839,0.377477648900372,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,101,NA,NA,NA,NA,0.697151672795736,0.07247344635936435,0.32010081936823354,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,26.908,1.1,0.09100000000000001,NA,0.6971002501146288,0.06476976884625127,0.26079466518477357,20,Random
PCR,Spearman_R,base_training,Spectra,NA,NA,97,NA,NA,NA,NA,0.6970752737028274,0.07935460595753838,0.34057870017501646,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,58,NA,NA,NA,NA,0.6969030267893028,0.08923002574102595,0.38609112408556867,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,26.047,1.1,0.09100000000000001,NA,0.696839063055481,0.06385507196045549,0.25518199499861083,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,95,NA,NA,NA,NA,0.6967918559693556,0.07008556042734614,0.31709993562011274,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,71,NA,NA,NA,NA,0.6967849216586421,0.08131058406237743,0.3531653704216268,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,25.2,1.1,0.09100000000000001,NA,0.696772377363318,0.06439857370349793,0.2531814392886913,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,97,NA,NA,NA,NA,0.6966362683866406,0.0734261175451294,0.3433852479678384,20,Random
PCR,Spearman_R,std_training,Spectra,NA,NA,57,NA,NA,NA,NA,0.6965696024589543,0.08746159334735128,0.36408499583545745,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,87,NA,NA,NA,NA,0.6965584705806237,0.07870421671626511,0.3608342537792373,20,Random
SVML,Spearman_R,std_training,Spectra,NA,NA,NA,21.175,NA,NA,NA,0.6965084370006039,0.08222178206225794,0.31746093745619575,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,80,NA,NA,NA,NA,0.6964264810401162,0.07718392823412604,0.3472748607167505,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,74,NA,NA,NA,NA,0.6961250176927294,0.07995731435147818,0.3483863191580885,20,Random
PCR,Spearman_R,sq_training,Spectra,NA,NA,88,NA,NA,NA,NA,0.6960430481055613,0.08076958987341648,0.37342114869236154,20,Random
PCR,Spearman_R,abs_training,Spectra,NA,NA,100,NA,NA,NA,NA,0.6959721926781791,0.07187442756048712,0.3456357654405402,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,24.367,1.1,0.09100000000000001,NA,0.6959402008904273,0.06535394672156333,0.2560155598777438,20,Random
SVML,Spearman_R,base_training,Spectra,NA,NA,NA,8.575000000000001,NA,NA,NA,0.6958735190199111,0.04919346588315875,0.16098916365657134,20,Random
SVMP,Spearman_R,sq_training,Spectra,NA,NA,NA,7.168,1,0.1,NA,0.6958276548276879,0.0494747405132311,0.17271464295637684,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,75,NA,NA,NA,NA,0.6958179832334432,0.08051456494174844,0.3390780440571155,20,Random
SVML,Spearman_R,max_training,Spectra,NA,NA,NA,1.792,NA,NA,NA,0.6957887545928935,0.05941047744043128,0.2386218393998334,20,Random
SVMP,Spearman_R,max_training,Spectra,NA,NA,NA,23.548000000000002,1.1,0.09100000000000001,NA,0.6957068010257603,0.06501849526174398,0.2545151430953042,20,Random
PCR,Spearman_R,max_training,Spectra,NA,NA,15,NA,NA,NA,NA,0.6956929046105379,0.07194534643943164,0.32920255626562944,20,Random
