Sample_ID,Genotype,SourceID,Start.Weight,Start.Moisture,Cook.Date,HotPlate.ID,Hotplate.Pos,Cook.Time.Start,Bath.Start.Time,Steep.End.Date,Bath.End.Time,PH,Oven.ID,Tray.Empty.DML.1,Tray.Empty.DML.2,Tray.Empty.DML.3,Y.Kernel.Wet.Weight,Y.Kernel.Wet.With.Tray,Z.Kernel.Wet.Weight,Z.Kernel.Wet.With.Tray,Date.Tray.Dry,Tray.Dry.1,Tray.Dry.2,Tray.Dry.3,Date.Kernel.Dry,Y.Kernel.Tray.Dry.Weight,Z.Kernel.Tray.Dry.Weight,DML.Percent,Location,row,Moisture_Uptake,Y.Kernel.Moisture,Z.Kernel.Moisture
YC16:4157,DKFAPW,SP14:10829,100.1,10.8,11-1-2017,A,3,4:21,04:45:00,11-2-2017,9:15,12.34,B,11.1,11.3,11.2,15,16.3,15.3,16.6,11-7-2017,14.2,13.4,16.3,11-10-2017,10.5,10.9,0.1028971029,ISU,486,0.379607843137255,0.386666666666667,0.372549019607843
YC16:3175,PHG80,SP14:10824,100,100,11-1-2017,A,4,4:21,04:45:00,11-2-2017,9:15,NA,B,11.2,11.6,11.3,14.9,16.3,15.1,16.4,11-7-2017,14,15.2,13.5,11-10-2017,9.8,10,0.086,ISU,487,0.430041335170452,0.436241610738255,0.423841059602649
YC16:4019,PHG72,SP14:10621,100.1,10.6,11-1-2017,B,1,4:52,05:15:00,11-2-2017,9:15,12.42,B,11.2,11.4,11.1,15.1,16.6,15.1,16.7,11-7-2017,15.3,14.1,14.1,11-10-2017,10.1,10,0.0979020979,ISU,488,0.43708609271523147,0.43046357615894,0.443708609271523
YC16:4241,A334,SP14:10740,100,11.1,11-1-2017,B,2,4:52,05:15:00,11-2-2017,9:15,12.41,B,11.1,11,11.4,15.1,16.5,15.1,16.7,11-7-2017,13.7,15.3,12.9,11-10-2017,10,10.1,0.084,ISU,489,0.433774834437086,0.43046357615894,0.437086092715232
YC16:3247,A322,SP14:10703,100,11.7,11-1-2017,B,3,4:52,05:15:00,11-2-2017,9:15,12.44,B,11.3,10.9,11.2,15.1,16.7,15.2,16.7,11-7-2017,15.5,13.2,13.8,11-10-2017,10.6,10.6,0.091,ISU,490,0.4026446497037295,0.403973509933775,0.401315789473684
YC16:3234,PHG71,SP14:10800,100,9.6,11-1-2017,B,4,4:52,05:15:00,11-2-2017,9:15,12.41,B,11.2,11.1,11.2,15,16.6,15,16.6,11-8-2017,13.6,16.3,13.5,11-10-2017,9.9,9.9,0.099,ISU,491,0.446666666666667,0.446666666666667,0.446666666666667
YC16:4502,B109,SP14:10858,100.1,11.8,11-2-2017,A,1,4:07,04:30:00,11-3-2017,9:30,12.28,A,11.6,11.5,11.4,15,16.3,14.9,16.3,11-8-2017,15.4,15.6,13.5,11-14-2017,10,10.2,0.0999000999,ISU,492,0.414697986577181,0.42,0.409395973154362
YC16:4096,B85,SP14:10623,100.1,11.8,11-2-2017,A,2,4:07,04:30:00,11-3-2017,9:30,12.25,A,11.5,11.4,11.5,15.2,16.5,15.1,16.4,11-8-2017,14.1,16.8,14.1,11-14-2017,10.5,10.3,0.1058941059,ISU,493,0.399355176019519,0.394736842105263,0.403973509933775
YC16:4230,Pa392,SP14:10716,100,11.1,11-2-2017,A,3,4:07,04:30:00,11-3-2017,9:30,12.3,A,11.5,11.2,11.9,15.1,16.3,15.1,16.3,11-8-2017,13.7,13.7,15.4,11-14-2017,10.4,10.1,0.082,ISU,494,0.40066225165562896,0.390728476821192,0.410596026490066
YC16:4177,A374,SP14:10725,100.1,11.3,11-2-2017,A,4,4:07,04:30:00,11-3-2017,9:30,12.31,A,11.9,11.6,11.5,14.9,16.1,15.1,16.2,11-8-2017,15.8,14,15.6,11-14-2017,9.8,9.9,0.1038961039,ISU,495,0.42001866749633354,0.422818791946309,0.417218543046358
YC16:4152,CI 40H,SP14:11204,100,8.5,11-2-2017,B,1,4:37,04:58:00,11-3-2017,9:30,12.35,A,11.5,12.3,11.5,14.9,16.3,14.9,16.4,11-8-2017,14.1,16.2,13.5,11-14-2017,NA,8.9,0.101,ISU,496,0.503355704697986,NA,0.503355704697986
YC16:3175,PHG80,SP14:10824,100,9.7,11-2-2017,B,2,4:37,04:58:00,11-3-2017,9:30,12.3,A,11.8,11.6,11.8,15,16,15,16.3,11-8-2017,16.2,13.4,14,11-14-2017,9.4,9.5,0.084,ISU,497,0.4466666666666665,0.44,0.453333333333333
YC16:3505,MS221,SP14:10903,100,9.4,11-2-2017,B,3,4:37,04:58:00,11-3-2017,9:30,12.32,A,11.5,11.6,11.6,15.1,16.4,15.1,16.5,11-8-2017,14,15.3,13.5,11-14-2017,9.1,9.3,0.081,ISU,498,0.4801324503311255,0.483443708609271,0.47682119205298
YC16:4070,L 135,SP14:11262,100,10.2,11-2-2017,B,4,4:37,04:58:00,11-3-2017,9:30,12.32,A,11.4,11.3,11.2,15.2,16.6,15,16.5,NA,NA,NA,NA,11-14-2017,9.6,9.8,-0.339,ISU,499,0.4535964912280705,0.460526315789474,0.446666666666667
YC16:3485,R78,SP14:10907,100,10.9,11-6-2017,A,1,4:14,04:38:00,11-7-2017,8:41,NA,B,11.8,11.8,12.1,14.9,16.2,15,16.3,11-9-2017,16,15.4,14.4,11-15-2017,9.4,9.4,0.101,ISU,500,0.458187919463087,0.456375838926174,0.46
YC16:4137,2FADB,SP14:11112,100,10.1,11-6-2017,A,2,4:14,04:38:00,11-7-2017,8:41,12.09,B,11.9,11.8,11.5,14.8,16.1,15,16.3,11-9-2017,13.8,14,15.6,11-15-2017,9.5,9.8,0.082,ISU,501,0.4396396396396395,0.445945945945946,0.433333333333333
YC16:4313,B37,SP14:10985,100,10.4,11-6-2017,A,3,4:14,04:38:00,11-7-2017,8:41,12.13,B,11.6,11.6,11.2,15,16.3,14.9,16.2,11-9-2017,16,13.9,13.7,11-15-2017,9.7,9.7,0.092,ISU,502,0.4381208053691275,0.44,0.436241610738255
YC16:3125,NK778,SP14:10744,100.2,9.1,11-6-2017,A,4,4:14,04:38:00,11-7-2017,8:41,12.12,B,11.1,11.1,11.1,15.1,16.4,15.1,16.4,11-9-2017,13.2,NA,15.1,11-15-2017,9.6,9.6,0.07784431138,ISU,503,0.450331125827815,0.450331125827815,0.450331125827815
YC16:4467,CG102,SP14:10620,99.9,9.2,11-6-2017,B,1,4:48,05:11:00,11-7-2017,8:41,12.23,B,11.2,11.2,11.6,14.9,16.2,14.9,16.2,11-9-2017,13.1,13.9,16,11-15-2017,10,9.8,0.09009009009,ISU,504,0.422818791946309,0.416107382550336,0.429530201342282
YC16:3084,B85,SP14:10623,100.1,11.1,11-6-2017,B,2,4:48,05:11:00,11-7-2017,8:41,12.17,B,11.5,11.5,11.3,15.1,16.4,15,16.3,11-9-2017,13.5,14.4,16.3,11-15-2017,10.2,9.9,0.0989010989,ISU,505,0.41863134657836654,0.410596026490066,0.426666666666667
YC16:4309,Pa875,SP14:11344,100,11.3,11-6-2017,B,3,4:48,05:11:00,11-7-2017,8:41,12.2,B,11.4,11.4,11.3,14.8,16,14.9,16.2,11-9-2017,15.4,13.2,13.6,11-15-2017,10,10.2,0.081,ISU,506,0.40404498458189697,0.405405405405405,0.402684563758389
YC16:4051,LH149,SP14:10687,100.1,9.3,11-6-2017,B,4,4:48,05:11:00,11-7-2017,8:41,12.25,B,11.4,11.2,11.4,14.9,16.3,15,16.3,11-9-2017,13.9,13.5,15.7,11-15-2017,9.5,9.6,0.09090909091,ISU,507,0.45152125279642097,0.456375838926175,0.446666666666667
YC16:3015,W9,SP14:10728,100.1,10.7,11-7-2017,A,1,4:07,04:31:00,11-8-2017,8:37,12.2,A,11.4,11.4,11.5,14.9,16.3,14.9,16.3,11-10-2017,13.3,13.2,16.9,11-16-2017,10.1,10.1,0.09090909091,ISU,508,0.416107382550336,0.416107382550336,0.416107382550336
YC16:4451,PHP85,SP14:11392,99.9,9.7,11-7-2017,A,2,4:07,04:31:00,11-8-2017,8:37,12.31,A,11.5,11.5,11.9,14.9,16.2,14.9,16.2,11-10-2017,14.3,15.6,14.2,11-16-2017,10.3,10.4,0.09209209209,ISU,509,0.39261744966442946,0.395973154362416,0.389261744966443
YC16:4038,R181B,SP14:10799,100.2,9.2,11-7-2017,A,3,4:07,04:31:00,11-8-2017,8:37,12.33,A,11.7,11.4,11.2,14.9,16.4,15.1,16.4,11-10-2017,14.6,14.9,12.8,11-16-2017,10.1,10,0.07984031936,ISU,510,0.42332992577447903,0.422818791946309,0.423841059602649
YC16:4026,A322,SP14:10703,100,9.5,11-7-2017,A,4,4:07,04:31:00,11-8-2017,8:37,12.35,A,11.2,11.2,11.4,15,16.5,15.2,16.6,11-10-2017,15.2,13.8,13.5,11-16-2017,10.1,10.1,0.087,ISU,511,0.427149122807018,0.426666666666667,0.427631578947369
YC16:4286,LH128,SP14:11268,100,10.4,11-7-2017,B,1,4:38,05:00:00,11-8-2017,8:37,12.35,A,11.6,11.9,11.8,15.1,16.4,15.2,16.6,11-10-2017,14.1,15.9,14,11-16-2017,10,10.2,0.087,ISU,512,0.4224468455907985,0.423841059602649,0.421052631578948
YC16:4041,LH198,SP14:11288,100.1,11.1,11-7-2017,B,3,4:38,05:00:00,11-8-2017,8:37,12.4,A,11.8,12,11.9,14.9,16.5,15.1,16.5,11-10-2017,14,15.8,14.5,11-16-2017,10.1,10.1,0.08591408591,ISU,514,0.4266856304724655,0.429530201342282,0.423841059602649
YC16:4334,W32,SP14:10850,100,10.5,11-7-2017,B,4,4:38,05:00:00,11-8-2017,8:37,12.34,A,12.2,11.9,11.7,15,16.4,14.9,16.5,11-10-2017,13.4,14.4,15.6,11-16-2017,10.3,10.4,0.076,ISU,515,0.4080313199105145,0.406666666666667,0.409395973154362
YC16:3257,A632,SP14:10779,100.1,9.5,11-8-2017,A,1,4:17,04:40:00,11-9-2017,8:40,12.12,B,11.8,11.4,11.8,14.9,16.1,15.2,16.7,11-14-2017,14.3,16.2,13.8,11-17-2017,9.6,9.9,0.09290709291,ISU,516,0.4418050158954435,0.436241610738255,0.447368421052632
YC16:3422,LH192,SP14:11283,100.1,9.8,11-8-2017,A,2,4:17,04:40:00,11-9-2017,8:40,12.14,B,11.7,11.6,11.5,14.8,16.1,15,16.3,11-14-2017,14.2,13.5,16.4,11-17-2017,9.8,10.1,0.09290709291,ISU,517,0.4195045045045045,0.425675675675676,0.413333333333333
YC16:4131,MS200,SP14:10745,100,10.3,11-8-2017,A,3,4:17,04:40:00,11-9-2017,8:40,12.18,B,11.7,11.6,11.5,14.9,16.1,15,16.3,11-14-2017,14,16.1,14.9,11-17-2017,9.7,10,0.102,ISU,518,0.424765100671141,0.429530201342282,0.42
YC16:3232,R181B,SP14:10799,100.1,8.2,11-8-2017,A,4,4:17,04:40:00,11-9-2017,8:40,12.19,B,11.3,11.4,11.8,14.9,16.1,14.9,16.1,11-14-2017,13,13.7,15.8,11-17-2017,9.3,9,0.07992007992,ISU,519,0.4664429530201345,0.456375838926175,0.476510067114094
YC16:4084,N193,SP14:10713,100,9.7,11-8-2017,B,1,4:46,05:07:00,11-9-2017,8:40,12.24,B,11.1,11.2,11.5,15.1,16.3,15,16.4,11-14-2017,13,13.5,16.1,11-17-2017,9.7,9.8,0.088,ISU,520,0.438543046357616,0.437086092715232,0.44
YC16:3402,Pa875,SP14:11344,100,10.6,11-8-2017,B,2,4:46,05:07:00,11-9-2017,8:40,12.24,B,11.6,11.1,11.4,15,16.4,15,16.3,11-14-2017,15.9,12.9,13.8,11-17-2017,10.2,10,0.085,ISU,521,0.4166666666666665,0.413333333333333,0.42
YC16:3492,W809G,SP14:11446,100,11,11-8-2017,B,3,4:46,05:07:00,11-9-2017,8:40,12.23,B,11.3,11.3,11.3,15,16.4,14.9,16.2,11-14-2017,13.1,13.6,15.4,11-17-2017,10.7,10.6,0.082,ISU,522,0.3779194630872485,0.38,0.375838926174497
YC16:4042,B87,SP14:10804,100,9.7,11-8-2017,B,4,4:46,05:07:00,11-9-2017,8:40,12.24,B,11.2,11.5,11,15,16.3,15.1,16.5,11-14-2017,13.6,12.9,15.4,11-17-2017,9.3,9.6,0.082,ISU,523,0.46181015452538654,0.466666666666667,0.456953642384106
YC16:4208,DKPB80,SP14:10840,100,11.5,11-9-2017,A,1,4:07,04:31:00,11-10-2017,8:50,12.24,A,11.3,11.2,11.3,15,16.2,14.9,16.2,11-15-2017,14.1,15.3,13.2,11-22-2017,9.4,9.6,0.088,ISU,524,0.44814317673378046,0.453333333333333,0.442953020134228
YC16:4483,MS221,SP14:10903,100,8.6,11-9-2017,A,2,4:07,04:31:00,11-10-2017,8:50,12.29,A,11.1,11,11.3,15.1,16.3,15.1,16.4,11-15-2017,15.7,13.1,13.4,11-22-2017,8.8,8.9,0.088,ISU,525,0.496688741721854,0.496688741721854,0.496688741721854
YC16:3048,ND265,SP14:10661,100,10.3,11-9-2017,A,3,4:07,04:31:00,11-10-2017,8:50,12.34,A,11,10.9,11.3,15.1,16.2,15.1,16.4,11-15-2017,15.1,13.1,13.2,11-22-2017,9.7,9.8,0.082,ISU,526,0.433774834437086,0.43046357615894,0.437086092715232
YC16:3207,W604S,SP14:10849,100,10.6,11-9-2017,A,4,4:07,04:31:00,11-10-2017,8:50,12.26,A,11.6,11.5,11.9,14.9,16.1,15,16.2,11-15-2017,15.5,14,15.6,11-22-2017,9.8,9.7,0.101,ISU,527,0.428076062639821,0.422818791946309,0.433333333333333
YC16:3201,PHG50,SP14:10805,100.1,10.4,11-9-2017,B,1,4:38,05:01:00,11-10-2017,8:50,12.37,A,11.6,11.5,11.4,15,16.1,15.2,16.5,11-15-2017,13.5,16.1,13.3,11-22-2017,9.8,10.1,0.08391608392,ISU,528,0.4205263157894735,0.42,0.421052631578947
YC16:3462,B120,SP14:10929,100.1,11.4,11-9-2017,B,3,4:38,05:01:00,11-10-2017,8:50,12.33,A,11.9,11.8,11.6,15,16.4,15.1,16.4,11-15-2017,14.2,16.6,13.7,11-22-2017,9.8,9.9,0.09190809191,ISU,530,0.43523178807947,0.44,0.43046357615894
YC16:3014,W605S,SP14:10830,100,10.6,11-9-2017,B,4,4:38,05:01:00,11-10-2017,8:50,12.34,A,11.6,11.4,11.9,15.2,16.5,15.1,16.5,11-15-2017,13.5,15.6,13.8,11-22-2017,9.9,9.9,0.08,ISU,531,0.4356483095155105,0.434210526315789,0.437086092715232
YC16:4479,H95,SP14:10928,100,8.5,11-13-2017,A,1,4:21,04:42:00,11-14-2017,8:32,12.16,B,11.4,11.6,11.4,15,16.2,14.9,16.1,11-16-2017,15.5,13.4,14,11-22-2017,NA,8.7,0.085,ISU,532,0.496644295302014,NA,0.496644295302014
YC16:4295,KUNG-70,SP14:10625,100,10.2,11-13-2017,A,2,4:21,04:42:00,11-14-2017,8:32,12.2,B,11.4,11.5,11.2,14.9,16.1,15,16,11-16-2017,15.2,13.2,13.6,11-22-2017,9.7,9.6,0.079,ISU,533,0.4280984340044745,0.429530201342282,0.426666666666667
YC16:4179,A73,SP14:10901,100,9.7,11-13-2017,A,3,4:21,04:42:00,11-14-2017,8:32,12.24,B,11.6,11.7,11.7,15,16.2,14.9,16.1,11-16-2017,14.1,13.5,15.7,11-22-2017,9.6,9.5,0.083,ISU,534,0.44147651006711397,0.44,0.442953020134228
YC16:4309,Pa875,SP14:11344,100.3,10.2,11-13-2017,A,4,4:21,04:42:00,11-14-2017,8:32,12.24,B,11.4,11.6,11.4,14.9,16,14.8,15.9,11-16-2017,14,15.8,13.4,11-22-2017,9.6,9.7,0.08773678963,ISU,535,0.4242245601306005,0.429530201342282,0.418918918918919
YC16:4064,PHG50,SP14:10805,100,10.6,11-13-2017,B,1,4:48,05:10:00,11-14-2017,8:32,12.31,B,11.5,11.4,11.9,15,16.2,14.9,16.1,11-16-2017,13.6,13.8,15.6,11-22-2017,9.9,9.6,0.082,ISU,536,0.4281208053691275,0.42,0.436241610738255
YC16:4212,LH295,SP14:11308,100,10.1,11-13-2017,B,2,4:48,05:10:00,11-14-2017,8:32,12.32,B,11.7,11.6,11.6,15,16,14.9,16,11-16-2017,13.6,14.3,15.5,11-22-2017,9.2,9.3,0.085,ISU,537,0.451498881431767,0.453333333333333,0.449664429530201
YC16:4137,2FADB,SP14:11112,100.1,9.4,11-13-2017,B,3,4:48,05:10:00,11-14-2017,8:32,12.31,B,11.5,11.8,11.8,15,16.1,15.1,16.1,11-16-2017,13.9,15.6,13.5,11-22-2017,9.3,9.1,0.07892107892,ISU,538,0.458454746136865,0.453333333333333,0.463576158940397
YC16:3221,PHG72,SP14:10621,100,10,11-13-2017,B,4,4:48,05:10:00,11-14-2017,8:32,12.27,B,11.7,11.5,11.7,15,16.3,15.1,16.3,11-16-2017,14.5,15.3,14.3,11-22-2017,9,9.2,0.092,ISU,539,0.478432671081678,0.486666666666667,0.470198675496689
YC16:3463,H84,SP14:10965,100.2,10.3,11-14-2017,A,1,4:01,04:23:00,11-15-2017,9:30,12.13,NA,11.1,11.1,11.7,15.2,16.4,15.4,16.7,11-17-2017,14.3,13,15.4,11-22-2017,9.7,9.8,0.0878243513,ISU,540,0.4444207108680795,0.440789473684211,0.448051948051948
YC16:4254,PHG80,SP14:10824,100,9.4,11-14-2017,A,2,4:01,04:23:00,11-15-2017,9:30,12.19,NA,11.6,11.3,11.4,15.3,16.6,15,16.7,11-17-2017,16.1,12.9,13.6,11-22-2017,9.5,9.3,0.083,ISU,541,0.478692810457516,0.464052287581699,0.493333333333333
YC16:3165,B87,SP14:10804,100,8.6,11-14-2017,A,3,4:01,04:23:00,11-15-2017,9:30,12.2,NA,11.7,11.7,11.6,15.2,16.4,15,16.2,11-17-2017,15.3,13.9,13.2,11-22-2017,8.9,8.7,0.074,ISU,542,0.4967105263157895,0.493421052631579,0.5
YC16:4331,LH197,SP14:11287,100,11.4,11-14-2017,A,4,4:01,04:23:00,11-15-2017,9:30,12.21,NA,11.5,11.5,11.1,15,16.3,15,16.2,11-17-2017,13.9,13,15.9,11-22-2017,9.8,9.9,0.087,ISU,543,0.4266666666666665,0.433333333333333,0.42
YC16:3133,Pa392,SP14:10716,100.1,10.6,11-14-2017,B,1,4:32,04:55:00,11-15-2017,9:30,12.28,NA,11.4,11.2,11.5,15.1,16.2,15,16.4,11-17-2017,15.3,13.6,15.5,11-22-2017,10,10.1,0.1028971029,ISU,544,0.415298013245033,0.410596026490066,0.42
YC16:4255,6F629,SP14:11125,100,9.7,11-14-2017,B,2,4:32,04:55:00,11-15-2017,9:30,12.29,NA,11.3,11.2,11.3,15.1,16.3,15.1,16.4,11-17-2017,14.7,14.5,13.5,11-22-2017,9.7,9.7,0.089,ISU,545,0.4403973509933775,0.437086092715232,0.443708609271523
YC16:4163,LH132,SP14:11269,100.1,11.4,11-14-2017,B,3,4:32,04:55:00,11-15-2017,9:30,12.32,NA,11,11.3,11.1,15,16.2,15,16.2,11-17-2017,15.6,12.9,15.6,11-22-2017,9.9,10,0.1068931069,ISU,546,0.4166666666666665,0.42,0.413333333333333
YC16:4041,LH198,SP14:11288,100,10.2,11-14-2017,B,4,4:32,04:55:00,11-15-2017,9:30,12.33,NA,11.5,11.3,11.4,15.3,16.6,15,16.2,11-17-2017,13.7,13.6,14.1,11-22-2017,10,9.7,0.072,ISU,547,0.4323529411764705,0.431372549019608,0.433333333333333
YC16:3109,N192,SP14:10741,100,11.1,11-15-2017,A,1,4:17,04:40:00,11-16-2017,8:34,12.36,B,11.5,11.4,11.3,15,16.2,14.9,16,11-22-2017,14,13.2,14.8,11-22-2017,10.2,9.9,0.078,ISU,548,0.40469798657718103,0.4,0.409395973154362
YC16:3458,W37A,SP14:10721,100.2,11.1,11-15-2017,A,2,4:17,04:40:00,11-16-2017,8:34,12.29,B,11.8,11.4,11.5,15,16.1,15.1,16.2,11-22-2017,13.1,16.8,14,11-22-2017,10.1,10.3,0.09181636727,ISU,549,0.395364238410596,0.4,0.390728476821192
YC16:3233,A73,SP14:10901,100.2,8.6,11-15-2017,A,3,4:17,04:40:00,11-16-2017,8:34,12.27,B,11.6,11.5,11.5,15.1,16.2,14.9,16,11-22-2017,13.9,15.7,13.4,11-22-2017,9,8.9,0.08383233533,ISU,550,0.476665629583537,0.47682119205298,0.476510067114094
YC16:3071,A305,SP14:10697,100.1,6.2,11-15-2017,A,4,4:17,04:40:00,11-16-2017,8:34,12.22,B,11.4,11.6,11.2,15.1,16.2,15.1,16.3,11-22-2017,13.6,13.8,15.2,11-22-2017,NA,8.9,0.08391608392,ISU,551,0.490066225165563,NA,0.490066225165563
YC16:4382,Pa778,SP14:10835,100.1,10.4,11-15-2017,B,1,4:49,05:12:00,11-16-2017,8:34,12.29,B,11.2,11.3,11.2,14.9,16.2,15,16.3,11-22-2017,15.8,13.8,13.3,11-22-2017,9.5,9.5,0.09190809191,ISU,552,0.451498881431767,0.449664429530201,0.453333333333333
YC16:3061,C123,SP14:10781,NA,9.5,11-15-2017,B,2,4:49,05:12:00,11-16-2017,8:34,12.25,B,11.4,11.2,10.9,15,16.2,15,16.2,11-22-2017,16.2,13.4,13.7,11-22-2017,9.4,9.5,0.0991902834,ISU,553,0.44999999999999996,0.453333333333333,0.446666666666667
YC16:4230,Pa392,SP14:10716,100,10.6,11-15-2017,B,3,4:49,05:12:00,11-16-2017,8:34,12.23,B,11.4,11.2,11.4,15.1,16.4,15,16.2,11-22-2017,13.7,14.3,16.6,11-22-2017,10.2,10.2,0.106,ISU,554,0.405298013245033,0.410596026490066,0.4
YC16:3247,A322,SP14:10703,100,10.9,11-15-2017,B,4,4:49,05:12:00,11-16-2017,8:34,12.26,B,11.3,11.6,11.5,14.8,16,15.1,16.3,11-22-2017,14.9,14.4,13.6,11-22-2017,9.7,9.9,0.085,ISU,555,0.4247583676391625,0.425675675675676,0.423841059602649
YC16:4241,A334,SP14:10740,100,10.2,11-16-2017,A,1,4:30,04:55:00,11-17-2017,9:00,12.44,A,11.3,11.2,11.4,15.1,16.3,15,16.1,11-22-2017,13.3,15.4,12.8,11-22-2017,9.7,9.5,0.076,ISU,556,0.438543046357616,0.437086092715232,0.44
YC16:3097,CH157,SP14:10696,100,5.7,11-16-2017,A,2,4:30,04:55:00,11-17-2017,9:00,12.25,A,11.6,11.7,11.5,15,16.1,15.2,16.4,11-22-2017,16.5,14.6,13.7,11-22-2017,NA,8.7,0.1,ISU,557,0.506578947368421,NA,0.506578947368421
YC16:3090,SD40,SP14:10783,100,10.3,11-16-2017,A,3,4:30,04:55:00,11-17-2017,9:00,12.35,A,11.3,11.7,11.6,15,16.2,15.1,16.2,11-22-2017,14.4,13.3,14.9,11-22-2017,9.6,9.7,0.08,ISU,558,0.43523178807947,0.44,0.43046357615894
YC16:3320,LH197,SP14:11287,100,10.6,11-16-2017,A,4,4:30,04:55:00,11-17-2017,9:00,12.33,A,11.6,11.8,11.6,15.1,16.3,15,16.1,11-22-2017,14.1,13.4,16.2,11-22-2017,9.6,9.5,0.087,ISU,559,0.4418543046357615,0.443708609271523,0.44
YC16:4486,DK78371A,SP14:10839,100,10.4,11-16-2017,B,1,5:02,05:25:00,11-17-2017,9:00,12.36,A,11.5,11.4,11.6,15.2,16.5,15.2,16.4,11-22-2017,13.8,13.7,15.4,11-22-2017,10.1,9.9,0.084,ISU,560,0.4243421052631575,0.421052631578947,0.427631578947368
YC16:4124,A572,SP14:11046,100,8.8,11-16-2017,B,2,5:02,05:25:00,11-17-2017,9:00,12.27,A,11.2,11.4,11.5,14.9,16.1,15.1,16.3,11-22-2017,13.6,16.7,14.1,11-22-2017,9.3,9.4,0.103,ISU,561,0.4566647406551405,0.456375838926175,0.456953642384106
YC16:4316,FR19,SP14:10837,100.1,9.1,11-16-2017,B,3,5:02,05:25:00,11-17-2017,9:00,12.32,A,11.7,11.4,11.5,15.1,16.3,14.9,16.2,11-22-2017,15,13.5,14,11-22-2017,8.9,9,0.07892107892,ISU,562,0.48664385083781503,0.490066225165563,0.483221476510067
YC16:4465,N211,SP14:10801,100,10.2,11-16-2017,B,4,5:02,05:25:00,11-17-2017,9:00,12.36,A,11.3,11.4,11.4,15,16.2,14.9,16.1,11-22-2017,15.6,13.1,13.9,11-22-2017,9.7,9.6,0.085,ISU,563,0.43478747203579404,0.433333333333333,0.436241610738255
YC16:4090,PHG86,SP14:10895,100,10.1,11-28-2017,A,1,3:55,04:18:00,11-29-2017,9:00,12.34,A,11.5,11.4,11.4,14.9,16.3,15.1,16.3,11-30-2017,15.6,15.5,NA,12-6-2017,9.6,9.6,0.173,ISU,564,0.446686519400862,0.449664429530201,0.443708609271523
YC16:4069,PHJ90,SP14:11367,100,9.2,11-28-2017,A,2,3:55,04:18:00,11-29-2017,9:00,12.32,A,11.5,11.3,11.2,15.2,16.6,15,16.4,11-30-2017,NA,13.4,15.3,12-6-2017,9.8,9.6,0.371,ISU,565,0.4503508771929825,0.447368421052632,0.453333333333333
YC16:3125,NK778,SP14:10744,100,8.6,11-28-2017,A,3,3:55,04:18:00,11-29-2017,9:00,12.29,A,11.3,11.5,12.1,15.1,16.6,15.1,16.5,11-30-2017,13.7,13.8,15.6,12-6-2017,9.5,9.7,0.082,ISU,566,0.460264900662252,0.470198675496689,0.450331125827815
YC16:3421,LH59,SP14:10869,100,9.4,11-28-2017,A,4,3:55,04:18:00,11-29-2017,9:00,12.3,A,12.1,11.9,11.9,14.9,16.2,15.2,16.6,11-30-2017,14.5,18.4,16.2,12-6-2017,9.4,9.6,0.132,ISU,567,0.458451077357824,0.456375838926174,0.460526315789474
YC16:4154,W9,SP14:10728,100,9.2,11-28-2017,B,1,4:23,04:44:00,11-29-2017,9:00,12.34,A,12,11.8,11.9,15.1,16.4,15,16.4,11-30-2017,NA,NA,13.9,12-6-2017,9.8,9.8,0.566,ISU,568,0.438543046357616,0.437086092715232,0.44
YC16:4331,LH197,SP14:11287,99.9,10.4,11-28-2017,B,2,4:23,04:44:00,11-29-2017,9:00,12.34,A,11.9,12,11.7,15.2,16.5,15.1,16.5,11-30-2017,13.5,NA,16.9,12-6-2017,9.9,10,0.7617617618,ISU,569,0.4323370512373645,0.434210526315789,0.43046357615894
YC16:4313,B37,SP14:10985,100.1,8.8,11-28-2017,B,3,4:23,04:44:00,11-29-2017,9:00,12.28,A,11.8,12.1,11.9,14.9,16.2,14.9,16.3,11-30-2017,16.3,NA,NA,12-6-2017,9.7,9.5,0.6203796204,ISU,570,0.446308724832215,0.436241610738255,0.456375838926175
YC16:4180,ND265,SP14:10661,99.9,9.5,11-28-2017,B,4,4:23,04:44:00,11-29-2017,9:00,12.32,A,11.5,11.6,11.8,15.1,16.5,15,16.4,11-30-2017,NA,NA,13.1,12-6-2017,9.8,9.7,0.2732732733,ISU,571,0.445187637969095,0.443708609271523,0.446666666666667
YC16:4518,Va26,SP14:10852,100,10.1,11-29-2017,A,1,4:11,04:33:00,11-30-2017,8:43,12.29,A,11.7,11.3,11.4,14.9,16.2,15,16.4,12-6-2017,15.7,13.5,14.1,12-7-2017,9.5,9.7,0.089,ISU,572,0.448165548098434,0.449664429530201,0.446666666666667
YC16:4029,W552,SP14:10727,100,10,11-29-2017,A,3,4:11,04:33:00,11-30-2017,8:43,12.2,A,11.7,11.4,11.6,14.9,16.2,14.9,16.3,12-6-2017,13.4,15.8,14.4,12-7-2017,10.4,10.3,0.089,ISU,574,0.395973154362416,0.389261744966443,0.402684563758389
YC16:3067,PHW80,SP14:11425,100.2,11,11-29-2017,A,4,4:11,04:33:00,11-30-2017,8:43,12.27,A,11.6,11.6,11.4,15,16.3,14.9,16.2,12-6-2017,16.5,13.7,14.3,12-7-2017,10.2,10.3,0.09880239521,ISU,575,0.4013199105145415,0.406666666666667,0.395973154362416
